#TYPE System.Management.Automation.PSCustomObject
"Name","Type","BluePath","GuestOS","IP","Path"
"lo3wdpqsweb005","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdpqsweb005","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.81","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdpqsweb005"
"lo3wtpqsweb004_old","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/lo3wtpqsweb004_old",,,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqsweb004_old"
"LO3WCQBUWEB001a","VirtualMachine","/UK1 DC/Assessments/PQS/POP-QB/LO3WCQBUWEB001a","Microsoft Windows Server 2019 (64-bit)","10.36.50.43","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WCQBUWEB001a"
"LO3WTE2SAPP005","VirtualMachine","/UK1 DC/Assessments/PQS/ePEN2UK/LO3WTE2SAPP005","Microsoft Windows Server 2019 (64-bit)","10.36.52.77","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTE2SAPP005"
"LO3WTE2SAPI001B","VirtualMachine","/UK1 DC/Assessments/PQS/ePEN2UK/LO3WTE2SAPI001B","Microsoft Windows Server 2019 (64-bit)","10.36.52.79","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTE2SAPI001B"
"lo3wseoleapp01","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Online/lo3wseoleapp01","Microsoft Windows Server 2019 (64-bit)","10.162.70.239","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wseoleapp01"
"lo3wtscnsdb020","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/lo3wtscnsdb020","Microsoft Windows Server 2012 (64-bit)","10.166.150.147","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtscnsdb020"
"lo3wtpqswweb03","VirtualMachine","/UK1 DC/Assessments/PQS/PQS 1.5/lo3wtpqswweb03","Microsoft Windows Server 2016 or later (64-bit)","10.166.146.39","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqswweb03"
"lo3wcqbusdb001","VirtualMachine","/UK1 DC/Assessments/PQS/POP-QB/lo3wcqbusdb001","Microsoft Windows Server 2008 R2 (64-bit)","10.36.50.45","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wcqbusdb001"
"lo3wspqqbapp01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqqbapp01","Microsoft Windows Server 2019 (64-bit)","10.162.70.242","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqqbapp01"
"lo3wdpqssdb002","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdpqssdb002","Microsoft Windows Server 2012 (64-bit)","10.166.144.54","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdpqssdb002"
"LO3WTPQSLDBS007","VirtualMachine","/UK1 DC/Assessments/PQS/ResultsPlus/LO3WTPQSLDBS007","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.177","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTPQSLDBS007"
"LO3WDC3APP001","VirtualMachine","/UK1 DC/Assessments/PQS/POP-QB/LO3WDC3APP001","Microsoft Windows Server 2019 (64-bit)","10.166.148.177","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDC3APP001"
"LO3WDWBAPP010","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/LO3WDWBAPP010","Microsoft Windows Server 2019 (64-bit)","10.32.212.159","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDWBAPP010"
"uk1wdiqstapp01","VirtualMachine","/UK1 DC/uk1wdiqstapp01","Microsoft Windows Server 2019 (64-bit)","10.162.37.54","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1wdiqstapp01"
"LO3WDAS1APP010","VirtualMachine","/UK1 DC/Assessments/PQS/NOVUS/LO3WDAS1APP010","Microsoft Windows Server 2019 (64-bit)","10.36.52.32","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDAS1APP010"
"lo3wdpqsapp001","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdpqsapp001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.107","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdpqsapp001"
"NTNX-EWAA007674-A-CVM","VirtualMachine","/UK1 DC/CVM/NTNX-EWAA007674-A-CVM","CentOS 7 (64-bit)","172.20.42.154","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/NTNX-EWAA007674-A-CVM"
"lo3wdpqsweb014","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdpqsweb014","Microsoft Windows Server 2019 (64-bit)","10.166.148.90","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdpqsweb014"
"vCLS-a6854fb1-32e1-4a0e-b6db-b6362aa6096f","VirtualMachine","/UK1 DC/vCLS/vCLS-a6854fb1-32e1-4a0e-b6db-b6362aa6096f","Other 3.x Linux (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/vCLS-a6854fb1-32e1-4a0e-b6db-b6362aa6096f"
"lo3wspqqbweb03","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqqbweb03","Microsoft Windows Server 2008 R2 (64-bit)","10.162.70.98","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqqbweb03"
"lo3wtpqsdsdb01","VirtualMachine","/UK1 DC/Assessments/PQS/PQS 1.5/lo3wtpqsdsdb01","Microsoft Windows Server 2012 (64-bit)","10.166.146.34","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqsdsdb01"
"XLO3WDQMAFWEB09-1-9-23-delete-SCTASK0022450","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/XLO3WDQMAFWEB09-1-9-23-delete-SCTASK0022450","Microsoft Windows Server 2012 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/XLO3WDQMAFWEB09-1-9-23-delete-SCTASK0022450"
"uk1udiqsxodb01","VirtualMachine","/UK1 DC/uk1udiqsxodb01","Oracle Linux 4/5 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1udiqsxodb01"
"lo3wtpqssdb005","VirtualMachine","/UK1 DC/Assessments/PQS/PQS2 Test/lo3wtpqssdb005","Microsoft Windows Server 2012 (64-bit)","172.20.86.54","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqssdb005"
"LO3WCQBUWEB002","VirtualMachine","/UK1 DC/Assessments/PQS/POP-QB/LO3WCQBUWEB002","Microsoft Windows Server 2019 (64-bit)","10.36.50.35","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WCQBUWEB002"
"lo3wspqqbdbs01","VirtualMachine","/UK1 DC/Assessments/PQS/PQS 1.5/lo3wspqqbdbs01","Microsoft Windows Server 2012 (64-bit)","10.162.70.237","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqqbdbs01"
"lo3wteolsapp01","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/lo3wteolsapp01","Microsoft Windows Server 2016 (64-bit)","10.166.150.70","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wteolsapp01"
"LO3WTBNGSDBS01","VirtualMachine","/UK1 DC/Assessments/PQS/NOVUS/LO3WTBNGSDBS01","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.9","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTBNGSDBS01"
"lo3wdpqsweb002","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdpqsweb002","Microsoft Windows Server 2019 (64-bit)","10.166.148.78","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdpqsweb002"
"LO3WDSCNSDB001","VirtualMachine","/UK1 DC/Assessments/PQS/EMI/LO3WDSCNSDB001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.28","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDSCNSDB001"
"lo3wdeolsdbs04","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdeolsdbs04","Microsoft Windows Server 2016 (64-bit)","10.166.150.101","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdeolsdbs04"
"lo3wsqmaxweb01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wsqmaxweb01","Microsoft Windows Server 2019 (64-bit)","10.36.50.84","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wsqmaxweb01"
"LO3WDEOLWEB001","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/LO3WDEOLWEB001","Microsoft Windows Server 2012 (64-bit)","10.36.48.11","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDEOLWEB001"
"UK1UDOPNVMS02","VirtualMachine","/UK1 DC/Assessments/PQS/OpenVMS/UK1UDOPNVMS02",,,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/UK1UDOPNVMS02"
"LO3WTARCDBS001","VirtualMachine","/UK1 DC/Assessments/PQS/CORE/LO3WTARCDBS001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.90","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTARCDBS001"
"uk1utiqsxodb04","VirtualMachine","/UK1 DC/uk1utiqsxodb04","Oracle Linux 7 (64-bit)","10.162.52.57","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1utiqsxodb04"
"lo3wtpqsapp004","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wtpqsapp004","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.97","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqsapp004"
"uk1utiqsxodb01","VirtualMachine","/UK1 DC/uk1utiqsxodb01","Oracle Linux 4/5 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1utiqsxodb01"
"lo3wdnovxweb01","VirtualMachine","/UK1 DC/Assessments/PQS/NOVUS/lo3wdnovxweb01","Microsoft Windows Server 2019 (64-bit)","10.36.50.79","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdnovxweb01"
"uk1udiqsxodb02","VirtualMachine","/UK1 DC/uk1udiqsxodb02","Oracle Linux 7 (64-bit)","10.162.52.55","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1udiqsxodb02"
"lo3wspqqbapp02","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqqbapp02","Microsoft Windows Server 2019 (64-bit)","10.162.70.243","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqqbapp02"
"LO3WTEOLWEB001","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/LO3WTEOLWEB001","Microsoft Windows Server 2019 (64-bit)","10.36.48.12","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTEOLWEB001"
"LO3WDC3DBS001","VirtualMachine","/UK1 DC/Assessments/PQS/PQS 1.5/LO3WDC3DBS001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.86","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDC3DBS001"
"lo3wdeolsapp02","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/lo3wdeolsapp02","Microsoft Windows Server 2016 (64-bit)","10.166.150.182","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdeolsapp02"
"lo1udltgapp004","VirtualMachine","/UK1 DC/Assessments/PQS/Shingo/lo1udltgapp004","CentOS 4/5 (64-bit)","10.32.192.49","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo1udltgapp004"
"uk1utiqsxodb02","VirtualMachine","/UK1 DC/Workforce Skills/uk1utiqsxodb02",,,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1utiqsxodb02"
"LO3WTCORDBS001","VirtualMachine","/UK1 DC/Assessments/PQS/CORE/LO3WTCORDBS001","Microsoft Windows Server 2008 (64-bit)","10.166.150.78","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTCORDBS001"
"NTNX-EWAA007675-A-CVM","VirtualMachine","/UK1 DC/CVM/NTNX-EWAA007675-A-CVM","CentOS 7 (64-bit)","172.20.42.160","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/NTNX-EWAA007675-A-CVM"
"lo3wdsasweb001","VirtualMachine","/UK1 DC/Assessments/PQS/Specification Authoring/lo3wdsasweb001","Microsoft Windows Server 2019 (64-bit)","10.166.148.106","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdsasweb001"
"vCLS-68f9b5df-0b17-4dd8-b99b-e8f218b10547","VirtualMachine","/UK1 DC/vCLS/vCLS-68f9b5df-0b17-4dd8-b99b-e8f218b10547","Other 3.x Linux (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/vCLS-68f9b5df-0b17-4dd8-b99b-e8f218b10547"
"lo3wteolsweb01","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/lo3wteolsweb01","Microsoft Windows Server 2016 (64-bit)","10.36.48.15","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wteolsweb01"
"lo3wtpqsweb003_old","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/lo3wtpqsweb003_old",,,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqsweb003_old"
"uk1wtiqstapp02","VirtualMachine","/UK1 DC/uk1wtiqstapp02","Microsoft Windows Server 2019 (64-bit)","10.32.192.71","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1wtiqstapp02"
"lo3wdscnsdb019","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/lo3wdscnsdb019","Microsoft Windows Server 2012 (64-bit)","10.166.150.114","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdscnsdb019"
"uk1utiqsxodb03","VirtualMachine","/UK1 DC/uk1utiqsxodb03","Oracle Linux 7 (64-bit)","10.162.52.56","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1utiqsxodb03"
"lo3wdpqsxsdb01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wdpqsxsdb01","Microsoft Windows Server 2016 or later (64-bit)","10.166.144.25","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdpqsxsdb01"
"lo1usltgapp003","VirtualMachine","/UK1 DC/Assessments/PQS/Shingo/lo1usltgapp003",,,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo1usltgapp003"
"lo3wspqsxsdb02","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqsxsdb02","Microsoft Windows Server 2016 (64-bit)","10.166.150.26","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqsxsdb02"
"lo3wspqsxsdb01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqsxsdb01","Microsoft Windows Server 2016 (64-bit)","10.166.150.25","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqsxsdb01"
"Xlo3wdpscxweb02-18-12-23-delete-SCTASK0035327","VirtualMachine","/UK1 DC/CTO Core BAU/Pearson Schools Website/Xlo3wdpscxweb02-18-12-23-delete-SCTASK0035327","Microsoft Windows Server 2012 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wdpscxweb02-18-12-23-delete-SCTASK0035327"
"lo3wspqsweb001","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqsweb001","Microsoft Windows Server 2019 (64-bit)","10.36.50.27","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqsweb001"
"uk1udiqsapp001","VirtualMachine","/UK1 DC/uk1udiqsapp001","Oracle Linux 8 (64-bit)","10.162.52.59","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1udiqsapp001"
"uk1upiqsapp001","VirtualMachine","/UK1 DC/uk1upiqsapp001","Oracle Linux 8 (64-bit)","10.162.52.58","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/uk1upiqsapp001"
"LO3WAQMAXFIL01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/LO3WAQMAXFIL01","Microsoft Windows Server 2012 (64-bit)","10.166.144.80","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WAQMAXFIL01"
"LO3WDSCNSDB004","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/LO3WDSCNSDB004","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.31","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDSCNSDB004"
"LO3WCQBUREP001","VirtualMachine","/UK1 DC/Assessments/PQS/POP-QB/LO3WCQBUREP001","Microsoft Windows Server 2008 R2 (64-bit)","10.36.50.44","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WCQBUREP001"
"Xlo1wseolsdb001-17-01-24-delete-SCTASK0055948","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/Xlo1wseolsdb001-17-01-24-delete-SCTASK0055948","Microsoft Windows Server 2008 R2 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo1wseolsdb001-17-01-24-delete-SCTASK0055948"
"lo3wdsasdbs001","VirtualMachine","/UK1 DC/Assessments/PQS/iQAR/lo3wdsasdbs001","Microsoft Windows Server 2012 (64-bit)","10.166.150.162","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdsasdbs001"
"NTNX-EWAA007673-A-CVM","VirtualMachine","/UK1 DC/CVM/NTNX-EWAA007673-A-CVM","CentOS 7 (64-bit)","172.20.42.152","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/NTNX-EWAA007673-A-CVM"
"lo3wtscnapp020","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/lo3wtscnapp020","Microsoft Windows Server 2019 (64-bit)","10.166.149.29","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtscnapp020"
"Xlo3wdscnapp009-12-01-24-delete-SCTASK0049289","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/Xlo3wdscnapp009-12-01-24-delete-SCTASK0049289","Microsoft Windows Server 2008 R2 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wdscnapp009-12-01-24-delete-SCTASK0049289"
"LO3WDIMGWEB001","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/LO3WDIMGWEB001","Microsoft Windows Server 2019 (64-bit)","10.166.148.200","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDIMGWEB001"
"LO3WTE2SAPP003","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWSESIE/LO3WTE2SAPP003","Microsoft Windows Server 2019 (64-bit)","10.36.52.75","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTE2SAPP003"
"Xlo3wteolsdb001-17-01-24-delete-SCTASK0055972","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/Xlo3wteolsdb001-17-01-24-delete-SCTASK0055972","Microsoft Windows Server 2008 R2 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wteolsdb001-17-01-24-delete-SCTASK0055972"
"LO3WAQMAXUTL01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/LO3WAQMAXUTL01","Microsoft Windows Server 2012 (64-bit)","10.166.144.81","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WAQMAXUTL01"
"LO1WSPQSREP001","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/LO1WSPQSREP001","Microsoft Windows Server 2008 R2 (64-bit)","10.36.40.32","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO1WSPQSREP001"
"Xlo3wdeolsdb001-17-01-24-delete-SCTASK0055950","VirtualMachine","/UK1 DC/Assessments/PQS/Edexcel Gateway/Xlo3wdeolsdb001-17-01-24-delete-SCTASK0055950","Microsoft Windows Server 2008 R2 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wdeolsdb001-17-01-24-delete-SCTASK0055950"
"lo3wspqsdat001","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqsdat001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.103","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqsdat001"
"LO1WSEOLAPP001","VirtualMachine","/UK1 DC/LO1WSEOLAPP001","Microsoft Windows Server 2019 (64-bit)","10.36.44.11","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO1WSEOLAPP001"
"lo3wspqsweb004","VirtualMachine","/UK1 DC/lo3wspqsweb004","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.100","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqsweb004"
"LO1WSBNGSDB001","VirtualMachine","/UK1 DC/Assessments/PQS/NOVUS/LO1WSBNGSDB001","Microsoft Windows Server 2008 R2 (64-bit)","10.162.53.16","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO1WSBNGSDB001"
"lo3wspqsapp001","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqsapp001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.105","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqsapp001"
"XLO3WTE2SAPP004-12-01-24-delete-SCTASK0049289","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/XLO3WTE2SAPP004-12-01-24-delete-SCTASK0049289","Microsoft Windows Server 2012 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/XLO3WTE2SAPP004-12-01-24-delete-SCTASK0049289"
"Xlo3wdqmafweb06-1-9-23-delete-SCTASK0022450","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/Xlo3wdqmafweb06-1-9-23-delete-SCTASK0022450",,,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wdqmafweb06-1-9-23-delete-SCTASK0022450"
"XLO3WDE2SAPP005-12-01-24-delete-SCTASK0049289","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/XLO3WDE2SAPP005-12-01-24-delete-SCTASK0049289","Microsoft Windows Server 2012 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/XLO3WDE2SAPP005-12-01-24-delete-SCTASK0049289"
"lo3wspqqbweb02","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqqbweb02","Microsoft Windows Server 2019 (64-bit)","10.162.70.96","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqqbweb02"
"LO3WTADVWEB002","VirtualMachine","/UK1 DC/Assessments/PQS/MyBTEC/LO3WTADVWEB002","Microsoft Windows Server 2019 (64-bit)","10.36.50.31","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTADVWEB002"
"LO3WTSCNSDB001","VirtualMachine","/UK1 DC/Assessments/PQS/EMI/LO3WTSCNSDB001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.10","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTSCNSDB001"
"Xlo3wdpscxweb01-18-12-23-delete-SCTASK0035327","VirtualMachine","/UK1 DC/Assessments/PQS/ISBN Insertion Tool/Xlo3wdpscxweb01-18-12-23-delete-SCTASK0035327","Microsoft Windows Server 2012 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wdpscxweb01-18-12-23-delete-SCTASK0035327"
"LO3WDCORAPP001_HYCU Restore Test","VirtualMachine","/UK1 DC/LO3WDCORAPP001_HYCU Restore Test","Microsoft Windows Server 2008 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDCORAPP001_HYCU Restore Test"
"LO3WAQMAXFIL03","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/LO3WAQMAXFIL03","Microsoft Windows Server 2012 (64-bit)","10.166.144.82","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WAQMAXFIL03"
"Xlo3wtscnapp010-12-01-24-delete-SCTASK0049289","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/Xlo3wtscnapp010-12-01-24-delete-SCTASK0049289","Microsoft Windows Server 2008 R2 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/Xlo3wtscnapp010-12-01-24-delete-SCTASK0049289"
"lo3wtpqsxsdb06","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wtpqsxsdb06","Microsoft Windows Server 2016 (64-bit)","10.166.150.21","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqsxsdb06"
"lo3wspqqbweb01","VirtualMachine","/UK1 DC/Assessments/PQS/QMA/lo3wspqqbweb01","Microsoft Windows Server 2019 (64-bit)","10.162.70.95","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wspqqbweb01"
"lo3wtnovxweb01","VirtualMachine","/UK1 DC/Assessments/PQS/NOVUS/lo3wtnovxweb01","Microsoft Windows Server 2019 (64-bit)","10.36.50.86","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtnovxweb01"
"LO3WDC3WEB001","VirtualMachine","/UK1 DC/Assessments/PQS/CORE/LO3WDC3WEB001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.148.178","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WDC3WEB001"
"LO3WTADVAPP001","VirtualMachine","/UK1 DC/Assessments/PQS/MyBTEC/LO3WTADVAPP001","Microsoft Windows Server 2008 R2 (64-bit)","10.36.52.52","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/LO3WTADVAPP001"
"lo3wtpqslweb010","VirtualMachine","/UK1 DC/Assessments/PQS/ResultsPlus/lo3wtpqslweb010","Microsoft Windows Server 2019 (64-bit)","10.166.148.150","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtpqslweb010"
"lo3wdscnsdb020","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/lo3wdscnsdb020","Microsoft Windows Server 2012 (64-bit)","10.166.150.115","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wdscnsdb020"
"lo3wtscnsdb021","VirtualMachine","/UK1 DC/Assessments/PQS/E2S DWS/lo3wtscnsdb021","Microsoft Windows Server 2012 (64-bit)","10.166.150.148","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo3wtscnsdb021"
"NTNX-EWAA007683-A-CVM","VirtualMachine","/UK1 DC/CVM/NTNX-EWAA007683-A-CVM","CentOS 7 (64-bit)","172.20.42.156","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/NTNX-EWAA007683-A-CVM"
"lo1usltgapp006","VirtualMachine","/UK1 DC/Assessments/PQS/Shingo/lo1usltgapp006","CentOS 4/5 (64-bit)","10.32.192.50","/UK1 DC/UK1-NUTX-ESX-PQS-NONPROD01/lo1usltgapp006"
